a,b,c,d,e,f,g,h,i,j,k,l,m
6.551366277,4.688410679,-5.867484738,-1.203511594,2.552095833,2.601242603,3.057636144,3.247325995,-4.30239875,-2.810356716,2.010374535,-3.331828386,-0.836940958
0.3953276,-2.599756561,3.93166273,-0.873730313,-0.311233807,-1.008130773,-0.693665334,-0.768933233,0.779232226,-0.255554684,-0.162263737,1.101457792,1.362761489
1.248604371,-1.593376765,2.614087986,-2.089472242,-0.277534084,1.331098761,1.105614836,0.7079913,-0.973159436,-0.830506276,-1.166095712,-0.651167175,-0.303583559
-4.807971397,0.82197907,-0.08003412,-0.078910486,0.999488311,-0.289370336,-0.031539703,-0.424319717,1.145775128,0.667555332,-1.484663684,-1.814451918,0.429739013
-2.610732119,0.716637713,-1.084391774,-2.90785619,-1.245587355,-0.06629846,1.812366303,0.761463209,-1.818089337,-0.870953332,-0.221087058,2.227078279,0.625206371
-1.416377492,-1.411250024,1.509699786,-0.78188687,0.543211023,-2.576476208,0.226726095,-0.060501196,-0.012950366,0.319695324,-0.307314415,1.581205761,3.443265009
1.772084241,-2.361428486,0.86097272,0.825183879,-0.21658055,1.260083994,-1.819288213,-0.689713135,-0.08785886,1.013791478,-1.28704531,-0.046701874,-0.03210495
1.375070527,0.496521238,-4.284643422,-1.267391223,2.481878529,-2.35379434,0.233661927,2.33566064,3.176238078,3.286802743,0.81653332,-0.368934715,0.22813766
4.058192501,-0.630240578,-1.288926782,-2.213730977,-0.174010643,-1.25595228,0.341439442,0.793421096,0.388297533,0.354549854,-0.835077355,-1.222584107,-0.82472928
5.055021641,0.104765038,-1.492820831,-1.258993957,-0.061338268,-1.393121856,-0.156969728,0.953885066,-1.032568649,-2.96565689,0.774173076,-0.246473208,-0.76364973
1.815399957,-1.694782187,0.154537477,0.093729067,2.596969235,-0.690620755,-0.06719628,3.559046213,0.628359303,2.873301895,1.418104507,-0.124456733,-1.783568496
0.714304424,-1.217202049,0.3989184,-0.29690551,2.885433113,-0.278900989,-0.591586405,0.143880214,0.839350992,-1.365388941,-1.541853303,-2.371566194,0.543883951
6.516056456,4.426687957,-5.905862482,-1.457078179,2.366357147,2.446066565,2.880195273,3.051862231,-4.188188316,-2.860092186,1.704293359,-3.270315702,-0.938475648
-0.137627562,0.397522558,-3.412373063,1.455847979,2.219782073,1.500305427,-0.433879527,-1.274468255,0.111147798,1.207173239,-1.227680645,-1.359570141,0.885786365
0.017440458,-2.736636442,4.406929243,-0.329448388,-0.373805806,-0.924163573,-0.951165354,-0.659564943,0.783539238,0.095160815,0.042473042,0.962453158,1.189451503
6.796418854,3.990923807,1.888498906,-1.182463463,-2.216785567,-3.290330823,0.205554787,-7.684337411,1.999106792,1.656952811,4.401976338,-2.303160906,0.627089207
-0.850444375,-0.378508072,-0.352340289,1.400937991,-3.216892715,-0.776902481,-3.166878556,0.364151762,-0.801359605,0.854042834,-0.044634237,-1.577769545,-0.65895366
0.292630669,-2.212675252,2.497244265,-1.645055417,-0.237879781,0.507315244,3.152736025,-0.900058163,0.19740436,0.365617153,1.5109329,1.431270741,1.683424456
-0.566818471,-0.130327915,-0.856133088,0.436964784,-3.374842014,0.863167338,-0.55924379,-0.402084733,-0.019956255,1.790878704,1.061120866,-0.809323558,0.4465766
3.819582354,-2.042398274,-0.254155333,-1.237368697,-0.819948432,0.080383281,-0.844358764,-0.552502206,-1.510123288,2.085750989,-1.094654932,0.102409736,-0.118478795
-1.292254259,1.775253965,-6.172632712,1.232041378,0.851978737,1.519541102,-1.869598811,-0.759982949,0.335976737,0.004056709,0.041154645,-0.223443041,-0.518235431
2.936240977,1.30440014,-3.85757793,-1.44798671,-0.861158462,0.075794224,0.095621578,1.11170369,-2.880375554,-1.513272231,-0.523962756,-1.238843629,-1.612153922
0.795785271,-1.129369636,0.573472029,-0.60335484,2.836094611,0.485092599,-0.054886237,0.255728233,0.971015502,-1.79291433,-1.41088365,-2.45467104,-0.015679983
1.898595155,0.501378151,4.205587808,-0.463919728,-0.182177078,4.107393979,3.09733277,4.005251154,0.411344712,1.692971575,1.516402135,-1.619468053,1.653542814
1.364678128,-1.579121505,1.331503953,-1.597293886,-0.060113794,1.405497158,0.590655356,0.871386075,-0.512397112,-0.263896481,-1.555425255,0.160252802,-0.378966085
2.178610897,-2.675887628,1.465435948,0.237298091,-0.27243996,0.661016095,-2.058857063,-1.058086505,0.605200306,0.232477819,-0.579073381,1.370831534,1.086299192
0.878598977,-2.452754913,1.808301974,-0.491030498,1.044780573,0.953053793,-0.63015022,-0.793720144,-0.521200681,-0.958696586,0.394373673,2.874544993,-1.381181448
0.445588858,6.284548934,2.309489752,2.764798496,-3.231722513,2.171641067,-1.734038168,1.108083536,-0.889131739,2.081059877,-0.710981751,-0.660792423,0.801682652
0.522583415,-2.05480547,3.259099789,0.556367177,1.207225991,-1.621001871,-0.703466163,-0.372844557,-1.338002349,0.255446622,0.635921778,-1.639651804,-0.206309759
-1.326093947,0.132695668,-0.678006139,-2.505448842,-0.753057273,0.092727647,0.972275093,0.911979798,-1.737658548,-0.969088109,-0.817232374,1.285994596,0.746460541
0.868668992,9.843097784,1.136745056,-2.925125329,-1.15874066,-4.002593178,1.356492033,-0.515840282,0.548994775,-2.155894387,-2.44617329,3.571369935,-0.954771793
5.17347675,-0.12485834,-2.297427995,-2.755620785,-0.753622756,-1.081437236,1.19427792,-0.20238112,-0.374489899,-0.004111794,-0.557426202,-1.58226976,-0.298204981
4.935130498,-0.297556009,-2.035919579,-2.650797943,-1.019026476,-1.064527102,1.380674149,-0.299368951,-0.085136468,0.088171396,-0.487131048,-1.810184437,0.038809937
-1.017987494,0.233122412,-1.182502858,-0.711373824,-1.836645064,-1.334784305,-1.547933621,1.320241985,1.886453619,-0.332630171,-0.185665425,-1.288978122,-0.355579396
3.148041558,-2.468587969,0.489682389,-1.113374738,-0.447399088,0.089185261,-0.222389975,-1.05928956,-0.586904722,1.05901381,0.497723697,0.979002533,0.053350015
4.284190283,-0.812929015,-0.764806241,-1.476075203,-1.027451886,1.118080505,0.657274518,1.066143714,-2.298694706,0.349165116,-1.237133192,-0.827791816,0.120200328
-0.090354773,0.424051218,-5.523661479,0.591583514,-0.982747193,1.474928536,-2.712855744,-0.996710419,0.293698742,0.714184835,-0.0772091,1.084954112,-0.585164897
-0.254042515,0.298668322,-1.779691652,0.209966313,-1.896231032,-0.815075814,-1.004791034,0.548310422,-2.108958593,-0.134040085,-0.568040353,-0.407786575,-1.302481228
0.065222324,-1.96709128,-0.332413366,0.474371981,2.275421052,1.66367839,-0.721396412,-1.551903149,0.075165877,-0.457968638,0.013830461,2.196585093,1.435230023
0.196025009,-2.300644935,-0.174136702,5.707719237,-2.716164685,-0.38265295,3.096999813,-0.10985822,0.950499663,-0.935716554,-2.719404607,0.562679195,-1.023453443
1.184329261,-0.602477927,-2.7892387,0.908124,-2.217320719,2.14173169,-1.320347212,-0.813164969,-0.53264762,1.603925087,0.119991547,-0.128792072,-0.046642457
2.02643376,-1.145462583,-1.046910905,-0.391498933,3.162452922,-1.010365247,0.533444275,3.077000312,0.672537106,3.371798304,1.508784613,-0.27560861,-1.49741154
1.848078702,-2.55499298,1.457466916,-0.132998769,-0.027663664,0.747398658,-1.358379324,-1.434215023,-0.082678679,0.727930793,-0.299192326,1.900977253,0.881560166
1.075839839,-1.665189215,1.276931221,-0.930778387,0.236299121,-0.647656181,-0.226511461,3.097691537,4.819536555,2.221346263,2.902175446,1.25226501,-1.803345493
-0.459029873,-1.417942382,0.52774932,2.31862634,4.326999047,-1.514754783,-2.740521617,-0.014911044,0.908105116,-2.712085765,0.178484005,-0.667508355,1.370609332
-1.729362661,0.111937873,0.118268851,-1.845134759,-2.509586365,-1.985208307,-0.321757192,0.969441951,-1.295602741,0.126243333,-0.843514774,0.258458525,0.580878153
0.670317551,-2.113722627,3.186880827,-1.773028337,-0.4786739,0.438392301,2.569351901,-0.625592493,-0.055580219,0.286136858,1.298377245,0.313240626,1.075077126
-3.819658438,0.06805254,-0.098809492,0.907668541,0.226384611,-0.220964016,-0.504449679,-0.408026454,0.181767982,0.381079154,-1.050293749,-2.150560135,-0.21385193
1.31787204,-1.69870637,3.66358438,-1.79015549,-0.24366213,0.279575503,1.171382958,-0.01187858,-1.216398145,0.114352141,0.472122573,-1.720636359,-0.391494177
2.123819481,-2.338117175,1.618902881,-0.027528896,-0.250963954,0.57844915,-1.965200553,-0.964483924,0.733279987,-0.120455382,-0.596353445,0.857987736,0.62957831
-1.236721736,0.940896378,1.071629251,-2.335287754,-3.059104935,-0.663219265,0.616440322,1.366405472,-2.235565138,0.285867367,-1.988050899,-1.446421483,-2.344199229
4.65847097,-0.177537922,-4.462920166,-1.860759399,2.326071038,0.46751433,-0.554841641,3.06111007,1.759864613,-0.143404929,1.570946778,2.642448041,-2.554555665
1.398442811,-1.496195609,0.666840061,-0.72805265,2.07561986,0.143972701,0.54711954,2.859951302,-0.265968621,1.657882991,0.346980061,-0.269305894,-1.57332706
-3.290653643,-0.267529967,-0.0580611,-0.95196057,-1.123894308,1.235229128,-0.606931266,0.516211131,0.827736437,-1.750386173,-0.672900314,0.734100265,0.177763819
0.416253963,-2.101715801,2.376020885,-1.712612564,-0.195309841,0.697402543,2.840254803,-0.615658415,0.001647758,0.127655306,0.985699462,1.224542045,1.389037673
0.676856903,-0.958154517,1.687840505,-0.611006582,2.402500516,-0.486836144,0.83322615,0.125141808,-3.563438399,1.133054487,0.361821726,-1.174597218,-0.294121855
4.489255639,-0.500470993,-4.260509586,-0.755730208,1.794914969,0.960787967,-0.798728444,1.267901491,1.208969477,-1.3177792,1.41282132,1.380461539,-1.868918969
0.846690717,-1.165547916,0.695458908,-0.930435107,2.556268291,0.676308179,0.092583025,0.352498125,0.682023362,-1.684381784,-1.637958936,-2.145207536,-0.164316504
0.576732428,-0.210917183,-3.432048091,1.227658105,-3.174946878,1.838396916,-1.182747271,-0.928001205,-0.474163308,2.270794417,0.254076383,-0.251752652,0.403452347
-3.796558782,0.935962634,0.8486579,-2.764876097,-1.318283579,0.97107338,1.561305064,0.005758873,-0.238601555,-0.478446656,-1.023374682,0.800656155,-0.914783813
-1.618874536,0.928466912,1.198213365,-2.545795585,-2.917041465,-0.3351004,0.645605323,1.141846637,-1.730452919,0.105981322,-2.234926398,-1.063878197,-2.273722013
1.619979183,-2.06930942,2.540363168,-0.555535154,-0.677097451,0.792574978,0.698424759,-1.298212295,1.303304979,-0.028729615,1.157513523,-0.388533843,-0.04249549
5.428902735,-0.502498196,-1.378804452,-2.153180453,-1.093329503,-0.906591538,0.859626319,0.24391955,-0.147134751,-1.840320723,1.028459734,-1.285063707,-0.07247057
2.743139608,-1.567139027,-1.223778205,0.09822917,0.271877097,2.81804467,-1.620072942,-0.51475172,-0.716052959,-0.063387901,-0.260641347,0.14228335,-1.155125016
-0.555867864,-0.147780803,-0.916195685,0.204327287,-3.288764609,1.316712256,0.097247402,-0.6154356,0.278453703,1.810321879,1.347246569,-0.554313039,0.774455631
-1.158160945,-0.202865631,1.578000773,-1.099679262,-3.332896172,-0.63626462,-0.318327891,1.056779129,-1.427638156,0.615056903,-1.28018491,-0.758361829,-1.714048484
-2.070726607,0.480560329,0.565455559,1.09674408,-0.941033328,-1.220755083,2.884094911,0.192168642,-2.432147907,0.851879205,1.558099585,-2.198624399,-1.437682207
6.075264871,1.936310085,1.066900108,-0.287488258,-1.89070542,-2.040504681,-0.75953808,-5.192322626,0.617637404,1.588349225,2.86925087,-2.294767395,0.634767122
1.474088659,-2.526118553,-0.463559616,0.331109129,0.59457251,0.897776109,-1.283472243,-1.336290816,-0.672727982,-0.17008734,0.482000793,3.088112803,1.39891221
-0.693364496,1.147113538,-4.376471807,1.374021211,2.245461439,1.457834256,-0.527559182,-1.063553391,0.137938673,0.667617006,-0.909730192,-1.34444844,0.617798089
-0.154207139,-0.71381294,-0.570727949,1.533185605,-3.1071091,-0.404303136,-3.174200154,0.277310693,-0.658524134,0.689174533,-0.199618009,-1.456763986,-0.368853778
1.080946547,8.767411343,1.806811869,0.146107095,-1.252353807,-3.218353175,-2.05941454,-0.696014765,1.062634696,-0.964288176,-3.785004532,4.055859802,-0.435474956
0.669258771,-1.057028567,1.540898693,-1.675294901,2.168266477,0.264562827,-0.069357939,0.416962493,0.782640544,-2.436410899,-1.564092412,-1.631965891,-0.214250549
5.489781317,9.387814843,-0.224480363,1.655135764,1.528640137,0.254584712,-0.716460114,-0.568903816,0.15724521,-0.531874454,-1.320553752,1.027804707,-0.857527397
1.288972083,-1.002688998,-2.870261992,4.087192333,-0.423018854,-2.088737124,1.718527598,0.541511771,-1.071154546,1.622185611,-1.672916471,0.442473913,-1.659009019
-0.901347709,4.168241871,0.535131974,-4.143650646,-2.44459558,-2.650759668,4.310311622,0.182945348,-1.153365134,0.075829892,-0.04899803,1.108322189,1.242560636
2.013020164,0.766231916,3.385012312,1.129013627,-0.234482821,4.103862432,0.520892045,3.550282661,-0.201789536,0.221658737,0.346331807,-1.438766752,2.754345459
0.019125889,-2.74371388,4.435726978,-0.312859345,-0.37508961,-0.951726299,-1.030347657,-0.653928761,0.793122679,0.082160115,0.005644819,0.953535107,1.179763928
3.169705392,-1.531572634,-0.10826244,-1.120499071,-0.794615122,0.769534301,-0.444606564,0.158592752,-0.966630843,1.960872259,-1.734684506,-0.696944199,-0.467897242
4.144930276,2.682398404,4.828866207,-0.49878741,-0.90898251,-0.753104426,-0.43977686,-3.579744606,2.14343253,-0.292912622,0.955981335,0.961848114,-1.645812848
-0.683475459,0.654085953,-2.87773888,-0.996194078,0.55647122,-2.161247025,-0.833270647,2.793136872,3.27362952,1.567960888,0.162580981,-0.921023592,-0.177247025
1.723401345,-1.909186102,2.562263767,-0.708898854,-1.395710122,-0.803779542,-0.536588933,-1.479356077,0.334548901,0.644730914,0.598103392,-0.62076524,0.060507888
3.507512901,-0.518859325,-1.025175131,-4.526323741,0.805449195,-2.580875331,2.768456841,3.040069583,0.875674262,2.179405285,-0.279632165,3.983583331,0.838832735
1.946056633,-1.33652784,-1.366146887,0.184822652,0.770175254,-1.465715927,-1.594168078,3.018931087,3.361583778,2.069657225,0.630556903,0.53274609,0.040407351
-0.756822085,-0.51328792,-0.602768571,0.536799898,-3.058681297,1.357580826,-0.670962314,-0.508823962,0.587048681,0.598536493,0.868787297,-0.583314411,0.618362429
2.962407286,-2.167008324,1.097077222,0.259390857,-0.712093469,-1.969692167,-1.576746723,-0.147664918,-0.909889796,-2.301486229,0.658709217,0.192286669,0.078319961
0.3019859,-1.101776362,-0.616362856,0.595394184,2.373629168,-2.512185939,-1.872576577,0.527480492,0.953831093,0.248483186,-1.200763162,-1.711893016,2.07861572
-1.726603398,-0.08763569,0.42307626,-1.656066576,-2.577191017,-1.785635112,-0.367456544,0.971615675,-1.233797975,0.268638793,-0.791951998,0.294413047,0.377340049
1.413123683,-2.168021153,1.297490353,0.914158316,0.354535165,0.473295008,-1.439590106,-0.529451732,-0.746926726,0.903356731,-0.762430952,-0.890576371,-0.346474068
2.249520875,-1.462873744,-0.231732066,0.473431811,-0.01230054,0.061456733,-2.061949118,-0.290952779,0.404411355,-0.627919578,-0.904314276,-0.929619004,0.241128787
0.085339435,-1.076646811,2.792607666,-0.124376892,2.519876852,-0.965820326,0.770817338,1.006655015,-3.328632366,1.729714285,0.704243077,-0.183195939,1.375498141
0.772217975,-1.959209066,1.123715791,3.709326608,-1.806099551,0.857813588,1.424581096,0.741376129,0.027004919,-1.445808793,0.101705365,-0.303071414,2.341178899
4.201661356,-1.369904918,-0.782338626,-1.277921534,-1.183467425,0.733985738,-0.791100304,-0.129043057,-1.883143085,2.504665562,-2.406447237,-1.443499406,-0.519673224
-2.110784539,0.515438965,-0.943988423,-2.411258222,-1.573156341,-1.088361732,0.53266325,0.911742044,-1.731240399,-0.483223522,-0.522237303,1.269760487,0.956945136
-0.562676413,-0.160164584,-0.905576432,0.215591823,-3.280969135,1.318096928,0.071219616,-0.611823481,0.288909238,1.769265264,1.331035846,-0.555295637,0.769167023
2.643237894,-1.574065476,-1.093073674,0.065780757,0.320994643,2.809683342,-1.602956842,-0.491958926,-0.611439541,-0.152434718,-0.273791109,0.071582494,-1.142614549
-1.972176129,0.4589171,0.429493064,-0.948527555,-1.902011275,-0.634308369,-0.056414323,0.699362482,-1.335599949,0.165173479,-1.757153013,-1.656628539,-1.46465652
2.417895712,-1.70485221,-0.664091132,0.894737796,-0.290692682,-0.131130667,-2.555190267,0.199797098,0.097119282,-0.881602328,-0.724145526,-1.550011161,0.062943965
5.09857023,-0.967990384,-1.625091465,-0.986284502,-0.467922179,1.493566794,1.45795015,0.210671901,2.325321928,1.605104438,3.055807167,1.270178132,0.525872652
1.773534583,0.690217311,3.096423561,1.77401371,-0.212283727,3.917566979,-0.556962016,2.855361497,-0.392170689,-0.494210843,0.100945643,-1.18641747,3.088372407
1.080216851,-1.907405445,0.359870537,0.94923355,1.189111186,-0.586065658,-1.965496338,-0.357737774,0.05099637,0.456038112,-1.455272672,-1.090607175,1.176104169
1.212821517,-1.438725839,1.605609861,-2.099158033,0.034279336,1.809428734,0.942653529,1.056450159,-1.179664561,-1.216982936,-2.15118335,-0.03599542,-0.369183285
6.299043913,2.818152081,-6.141730341,-3.015486812,1.224815676,1.492361736,1.789651791,1.85055088,-3.486256213,-3.165764106,-0.176867549,-2.892261558,-1.562503206
2.155032079,-1.374950112,1.814262293,-0.738592473,-0.284440688,2.422280684,2.083155593,-0.270286694,1.023380871,-0.287075566,1.664118824,-0.799047854,-0.046696146
0.108400088,-2.703145564,4.171718829,-0.361597684,-0.173773316,-0.695111996,-0.952458671,-0.661152218,0.616181948,-0.062121082,0.056343127,1.201506271,0.74746325
0.351550051,-2.58648654,0.258101535,6.4068576,-2.98289593,-0.060685947,4.669159844,0.036025809,-0.632191489,0.588756179,-1.875894591,0.646737272,1.027615182
2.116293065,-0.90849145,2.314147949,-0.632093376,-0.242235069,2.888061153,2.350655317,0.748195214,0.927615139,0.181861524,1.664148727,-0.966997747,0.367129711
5.475346391,4.545964213,0.794905878,0.502868551,-2.057057716,-3.449090622,-0.39615433,-7.205857771,1.058491951,1.484870035,5.396245955,-1.558453871,2.24175592
1.586082828,-2.346451798,2.422676914,-1.680374984,-0.208505086,-0.70283718,-0.407813537,-1.059798048,0.744152793,-0.751012868,-0.625285191,1.395629707,1.625898436
2.110691311,-2.612176429,2.011738461,0.105782494,-0.464246757,0.550725249,-1.802200237,-1.073425023,0.844501414,0.36432856,-0.49257628,0.938160322,0.904623917
2.684871893,-1.631270306,-1.004761951,0.031431262,0.177143807,2.911741824,-1.59179434,-0.576619682,-0.625568277,-0.033455394,-0.272690988,0.208656885,-1.201858796
5.180721795,2.623787648,-4.563902339,-0.745531264,2.062419215,2.492409515,1.928409407,1.806354443,-2.14206411,-2.51247254,1.275832662,-1.046890336,0.042933806
1.899247573,-1.468034125,1.39371234,-0.803952909,2.21780136,-1.413479057,0.036722612,3.332729052,2.78525452,2.065696279,-0.037803346,-0.874561349,-0.262720664
0.373683133,-1.812093946,0.677209843,0.569536092,1.936415308,-2.447343075,-1.686758458,-0.102291332,0.205427881,-0.097838439,-1.145394315,-0.888543173,2.880487465
